"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
190412020,19041,2020,"TX057519E","TX0575100","","N","N",,"I","BAYLOR HEALTH CARE SYSTE","BAYLOR HEALTH CARE SYSTE","Baylor Health Care System","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","University or College",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",42,67,109,11,29,40,0,0,01-JAN-97,01-JUL-20,01-JUL-20,01-JAN-21,01-JAN-21,01-JAN-21,"N","DALLAS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190432020,19043,2020,"TX0575500","TX0575500","","N","N",,"I","OVILLA","OVILLA POLICE DEPARTMENT","Ovilla","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",4247,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,0,1,1,0,0,01-JAN-97,01-NOV-20,01-NOV-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","DALLAS; ELLIS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190462020,19046,2020,"TX0580000","TX0580000","","N","N",,"I","DAWSON","DAWSON CO SO LAMESA","Dawson","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",3332,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",8,7,15,1,6,7,0,0,01-JAN-97,01-DEC-19,01-DEC-19,01-JAN-20,01-JAN-20,01-JAN-20,"N","DAWSON","Non-MSA","Y","Y","Y"
190482020,19048,2020,"TX0590000","TX0590000","","N","N",,"I","DEAF SMITH","DEAF SMITH CO SO HEREFORD","Deaf Smith","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",3850,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",10,14,24,2,9,11,0,0,01-JAN-97,01-JUN-18,01-JUN-18,01-JAN-19,01-JAN-19,01-JAN-19,"N","DEAF SMITH","Non-MSA","Y","Y","Y"
190502020,19050,2020,"TX0600000","TX0600000","","N","N",,"I","DELTA","DELTA CO SO COOPER","Delta","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",5324,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",7,4,11,3,8,11,0,0,01-JAN-97,01-SEP-17,01-SEP-17,01-MAR-18,01-DEC-17,01-DEC-17,"N","DELTA","Non-MSA","Y","Y","Y"
190522020,19052,2020,"TX0610000","TX0610000","","N","N",,"I","DENTON","DENTON CO SO DENTON","Denton","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",146209,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",166,265,431,23,169,192,0,0,01-JAN-97,01-AUG-19,01-AUG-19,01-OCT-19,01-OCT-19,01-OCT-19,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190532020,19053,2020,"TX0610100","TX0610100","","N","N",,"I","ARGYLE","ARGYLE POLICE DEPT","Argyle","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",4527,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,3,2,5,0,0,01-JAN-97,01-JAN-20,01-JAN-20,01-FEB-20,01-FEB-20,01-FEB-20,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190542020,19054,2020,"TX0610200","TX0610200","","N","N",,"I","DENTON","DENTON PD","Denton","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",144569,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",162,11,173,23,33,56,0,0,01-JAN-97,01-JAN-02,01-APR-15,01-MAR-14,01-APR-15,01-APR-15,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190552020,19055,2020,"TX0610500","TX0610500","","N","N",,"I","LAKE DALLAS","LAKE DALLAS PD","Lake Dallas","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",8174,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,4,3,7,0,0,01-JAN-97,01-AUG-19,01-AUG-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190562020,19056,2020,"TX0610600","TX0610600","","N","N",,"I","LEWISVILLE","LEWISVILLE PD","Lewisville","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",110800,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",150,19,169,15,35,50,0,0,01-JAN-97,01-JAN-02,01-APR-15,01-FEB-13,01-APR-15,01-APR-15,"N","DALLAS; DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190582020,19058,2020,"TX0610800","TX0610800","","N","N",,"I","SANGER","SANGER POLICE DEPARTMENT","Sanger","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",8953,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,0,13,1,2,3,0,0,01-JAN-97,01-JUL-19,01-JUL-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","COOKE; DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190592020,19059,2020,"TX0611000","TX0611000","","N","N",,"I","TEXAS WOMAN'S UNIVERSITY","TEXAS WOMAN'S UNIVERSITY PD","Texas Woman's University","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","University or College",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",14,9,23,6,16,22,0,0,01-JAN-97,01-OCT-18,01-OCT-18,01-JAN-19,01-JAN-19,01-JAN-19,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190612020,19061,2020,"TX0611200","TX0611200","","N","N",,"I","FLOWER MOUND","FLOWER MOUND PD FLOWER MOUND","Flower Mound","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",80907,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",87,12,99,9,37,46,0,0,01-JAN-97,01-APR-02,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","TARRANT; DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190622020,19062,2020,"TX0611300","TX0611300","","N","N",,"I","LITTLE ELM","LITTLE ELM POLICE DEPARTMENT","Little Elm","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",57482,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",66,2,68,7,6,13,0,0,01-JAN-97,01-JAN-20,01-JAN-20,01-FEB-20,01-FEB-20,01-FEB-20,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190632020,19063,2020,"TX0611400","TX0611400","","N","N",,"I","AUBREY","AUBREY","Aubrey","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",5274,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,0,12,3,0,3,0,0,01-JAN-97,01-JAN-20,01-JAN-20,01-FEB-20,01-FEB-20,01-FEB-20,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190642020,19064,2020,"TX0611500","TX0611500","","N","N",,"I","THE COLONY","THE COLONY PD THE COLONY","The Colony","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",45419,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",64,8,72,10,22,32,0,0,01-JAN-97,01-JAN-08,01-NOV-16,01-NOV-16,01-NOV-16,01-NOV-16,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190652020,19065,2020,"TX0612000","TX0612000","","N","N",,"I","HIGHLAND VILLAGE","HIGHLAND VILLAGE PD LEWISVILLE","Highland Village","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",16848,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",25,3,28,4,10,14,0,0,01-JAN-97,01-JUN-18,01-JUN-18,01-SEP-18,01-SEP-18,01-SEP-18,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190662020,19066,2020,"TX0612300","TX0612300","","N","N",,"I","CORINTH","CORINTH PD DENTON","Corinth","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",22367,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",27,1,28,5,4,9,0,0,01-JAN-97,01-AUG-19,01-AUG-19,01-JAN-20,01-JAN-20,01-JAN-20,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190672020,19067,2020,"TX0612500","TX0612500","","N","N",,"I","DOUBLE OAK","DOUBLE OAK PD","Double Oak","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3089,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,1,0,1,0,0,01-JAN-97,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190682020,19068,2020,"TX0612800","TX0612800","","N","N",,"I","HICKORY CREEK","HICKORY CREEK PD LAKE DALLAS","Hickory Creek","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",4979,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,2,0,2,0,0,01-JAN-97,01-JAN-20,01-JAN-20,01-JUN-20,01-JUN-20,01-JUN-20,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190692020,19069,2020,"TX0612900","TX0612900","","N","N",,"I","ROANOKE","ROANOKE POLICE DEPT","Roanoke","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",9862,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",25,1,26,4,9,13,0,0,01-JAN-97,01-DEC-19,01-DEC-19,01-FEB-20,01-FEB-20,01-FEB-20,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190712020,19071,2020,"TX0613100","TX0613100","","N","N",,"I","TROPHY CLUB","TROPHY CLUB DEPARTMENT OF PUBLIC SAFETY","Trophy Club","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",13053,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",18,3,21,2,1,3,0,0,01-JAN-97,01-JUN-20,01-JUN-20,01-AUG-20,01-AUG-20,01-AUG-20,"N","TARRANT; DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190722020,19072,2020,"TX0613200","TX0613200","","N","N",,"I","PONDER","PONDER POLICE DEPARTMENT PONDER","Ponder","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2521,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,1,1,2,0,0,01-JAN-97,01-JAN-17,01-JAN-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190732020,19073,2020,"TX0613900","TX0613900","","N","N",,"I","NORTHLAKE","NORTHLAKE POLICE DEPARTMENT","Northlake","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3582,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",15,1,16,1,1,2,0,0,01-JAN-97,01-OCT-18,01-OCT-18,01-DEC-18,01-DEC-18,01-DEC-18,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190742020,19074,2020,"TX0620000","TX0620000","","N","N",,"I","DEWITT","DEWITT COUNTY SHERIFFS OFFICE","DeWitt","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",7704,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",17,19,36,2,15,17,0,0,01-JAN-97,01-JUL-12,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","DEWITT","Non-MSA","Y","Y","Y"
190752020,19075,2020,"TX0620100","TX0620100","","N","N",,"I","CUERO","CUERO PD","Cuero","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",8237,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,4,1,5,0,0,01-JAN-97,01-NOV-16,01-NOV-16,01-NOV-16,01-NOV-16,01-NOV-16,"N","DEWITT","Non-MSA","Y","Y","Y"
190812020,19081,2020,"TX0650000","TX0650000","","N","N",,"I","DONLEY","DONLEY CO SO CLARENDON","Donley","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",3220,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",5,1,6,0,4,4,0,0,01-JAN-97,01-DEC-19,01-DEC-19,01-FEB-20,01-FEB-20,01-FEB-20,"N","DONLEY","Non-MSA","Y","Y","Y"
190832020,19083,2020,"TX0660000","TX0660000","","N","N",,"I","DUVAL","DUVAL CO SO SAN DIEGO","Duval","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",5087,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",13,9,22,2,9,11,0,0,01-JAN-97,01-JAN-18,01-JAN-18,,01-DEC-18,,"N","DUVAL","Non-MSA","Y","Y","Y"
190862020,19086,2020,"TX0660300","TX0660300","","N","N",,"I","FREER","FREER PD","Freer","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2651,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,0,3,3,0,0,01-JAN-97,01-SEP-20,01-SEP-20,01-JAN-21,01-JAN-21,01-JAN-21,"N","DUVAL","Non-MSA","Y","Y","Y"
190872020,19087,2020,"TX0670000","TX0670000","","N","N",,"I","EASTLAND","EASTLAND CO SO EASTLAND","Eastland","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",6343,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-19,01-JAN-19,01-MAY-19,01-FEB-19,01-FEB-19,"N","EASTLAND","Non-MSA","Y","Y","Y"
190882020,19088,2020,"TX0670100","TX0670100","","N","N",,"I","CISCO","CISCO PD","Cisco","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3774,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,1,7,2,1,3,0,0,01-JAN-97,01-AUG-18,01-AUG-18,01-DEC-18,01-DEC-18,01-DEC-18,"N","EASTLAND","Non-MSA","Y","Y","Y"
190892020,19089,2020,"TX0670200","TX0670200","","N","N",,"I","EASTLAND","EASTLAND PD","Eastland","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3836,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,0,11,0,2,2,0,0,01-JAN-97,01-MAR-17,01-MAR-17,01-MAR-17,01-MAR-18,01-JUL-18,"N","EASTLAND","Non-MSA","Y","Y","Y"
190902020,19090,2020,"TX0670300","TX0670300","","N","N",,"I","GORMAN","GORMAN PD","Gorman","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1030,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-20,01-JAN-20,01-MAY-20,01-MAY-20,01-MAY-20,"N","EASTLAND","Non-MSA","Y","Y","Y"
190942020,19094,2020,"TX0680200","TX0680200","","N","N",,"I","ODESSA","ODESSA PD","Odessa","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",126288,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",121,20,141,16,41,57,0,0,01-JAN-97,01-DEC-20,01-DEC-20,01-JAN-21,01-JAN-21,01-JAN-21,"N","MIDLAND; ECTOR","Midland, TX; Odessa, TX","Y","Y","Y"
190952020,19095,2020,"TX0680400","TX0680400","","N","N",,"I","UNIV OF TX:PERMIAN BASIN","UNIVERSITY OF TX OF PERMIAN BASIN POLICE DEPT","University of Texas:","Permian Basin","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","University or College",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",10,3,13,4,3,7,0,0,01-JAN-97,01-AUG-20,01-AUG-20,01-OCT-20,01-OCT-20,01-OCT-20,"N","ECTOR","Odessa, TX","Y","Y","Y"
190982020,19098,2020,"TX0700000","TX0700000","","N","N",,"I","ELLIS","ELLIS CO SO WAXAHACHIE","Ellis","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",63331,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",84,81,165,3,61,64,0,0,01-JAN-97,01-JUN-19,01-JUN-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","ELLIS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190992020,19099,2020,"TX0700100","TX0700100","","N","N",,"I","ENNIS","ENNIS PD","Ennis","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",20557,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",33,3,36,1,7,8,0,0,01-JAN-97,01-FEB-18,01-FEB-18,01-NOV-18,01-NOV-18,01-NOV-18,"N","ELLIS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
191012020,19101,2020,"TX0700400","TX0700400","","N","N",,"I","ITALY","ITALY PD","Italy","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1928,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,0,1,1,0,0,01-JAN-97,01-AUG-20,01-AUG-20,01-NOV-20,01-NOV-20,01-NOV-20,"N","ELLIS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
191022020,19102,2020,"TX0700500","TX0700500","","N","N",,"I","MIDLOTHIAN","MIDLOTHIAN PD","Midlothian","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",34962,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",60,5,65,6,24,30,0,0,01-JAN-97,01-OCT-19,01-OCT-19,01-NOV-19,01-NOV-19,01-JUN-20,"N","ELLIS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
191042020,19104,2020,"TX0700700","TX0700700","","N","N",,"I","PALMER","PALMER PD","Palmer","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2136,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",9,0,9,1,1,2,0,0,01-JAN-97,01-NOV-20,01-NOV-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","ELLIS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
191052020,19105,2020,"TX0700800","TX0700800","","N","N",,"I","RED OAK","RED OAK POLICE DEPARTMENT","Red Oak","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",13801,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",27,0,27,1,3,4,0,0,01-JAN-97,01-SEP-19,01-SEP-19,01-OCT-19,01-OCT-19,01-JUN-20,"N","ELLIS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
191062020,19106,2020,"TX0701000","TX0701000","","N","N",,"I","WAXAHACHIE","WAXAHACHIE PD","Waxahachie","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",39039,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",66,5,71,7,14,21,0,0,01-JAN-97,01-SEP-19,01-SEP-19,01-NOV-19,01-NOV-19,01-DEC-20,"N","ELLIS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
